9.029999999999999716e+01,7.896710205078125000e+01
8.900000000000000000e+01,8.774947357177734375e+01
6.850000000000000000e+02,6.932994995117187500e+02
3.011000000000000227e+02,3.045607604980468750e+02
2.224000000000000057e+02,2.176310119628906250e+02
3.736000000000000227e+02,3.653619689941406250e+02
3.025000000000000000e+02,3.540677185058593750e+02
3.158000000000000114e+02,2.762437744140625000e+02
3.113999999999999773e+02,3.342183532714843750e+02
3.670000000000000000e+02,3.259045104980468750e+02
3.291999999999999886e+02,3.303954162597656250e+02
2.144000000000000057e+02,2.004011230468750000e+02
1.783000000000000114e+02,1.978683013916015625e+02
2.454000000000000057e+02,2.368074645996093750e+02
2.454000000000000057e+02,2.471543121337890625e+02
1.783000000000000114e+02,1.706284179687500000e+02
1.783000000000000114e+02,1.706284179687500000e+02
1.603000000000000114e+02,1.706284179687500000e+02
5.191000000000000227e+02,5.351039428710937500e+02
5.697999999999999545e+02,5.111485290527343750e+02
6.792000000000000455e+02,6.645648193359375000e+02
3.066000000000000227e+02,3.217676086425781250e+02
6.321000000000000227e+02,6.228268432617187500e+02
2.736000000000000227e+02,2.472765655517578125e+02
3.180000000000000000e+02,2.467329559326171875e+02
2.268000000000000114e+02,2.428302154541015625e+02
2.846999999999999886e+02,2.774165039062500000e+02
1.913000000000000114e+02,2.090315551757812500e+02
2.445999999999999943e+02,2.316836395263671875e+02
6.337999999999999545e+02,6.377490844726562500e+02
4.538999999999999773e+02,4.572301025390625000e+02
4.915000000000000000e+02,4.572301025390625000e+02
7.498999999999999773e+02,6.289268798828125000e+02
7.538999999999999773e+02,7.423338623046875000e+02
8.207000000000000455e+02,8.512360839843750000e+02
6.493999999999999773e+02,6.283419189453125000e+02
6.827999999999999545e+02,6.561975708007812500e+02
4.051999999999999886e+02,5.136018676757812500e+02
1.108000000000000000e+03,1.105205810546875000e+03
1.017000000000000000e+03,1.016676513671875000e+03
6.990000000000000000e+02,7.047614746093750000e+02
8.760000000000000000e+02,8.752450561523437500e+02
1.140000000000000000e+03,1.142644775390625000e+03
8.860000000000000000e+02,8.490293579101562500e+02
1.730000000000000000e+02,1.948079681396484375e+02
1.840000000000000000e+02,1.948079681396484375e+02
2.100000000000000000e+02,1.859199066162109375e+02
3.350000000000000000e+02,3.173728027343750000e+02
2.350000000000000000e+02,2.048486480712890625e+02
3.040000000000000000e+02,2.954861450195312500e+02
2.820000000000000000e+02,3.375068054199218750e+02
9.310000000000000000e+02,9.252660522460937500e+02
1.030000000000000000e+03,1.026606567382812500e+03
1.554000000000000000e+03,1.537411254882812500e+03
1.495000000000000000e+03,1.630736450195312500e+03
2.310000000000000000e+03,2.318305419921875000e+03
6.540000000000000000e+02,6.471856689453125000e+02
5.220000000000000000e+02,5.134743041992187500e+02
4.670000000000000000e+02,4.287727966308593750e+02
7.830000000000000000e+02,7.865191650390625000e+02
7.250000000000000000e+02,7.359861450195312500e+02
7.350000000000000000e+02,7.359861450195312500e+02
6.500000000000000000e+02,6.523618164062500000e+02
6.700000000000000000e+02,6.523618164062500000e+02
4.650000000000000000e+02,4.524052124023437500e+02
4.400000000000000000e+02,4.524052124023437500e+02
6.000000000000000000e+02,6.237608032226562500e+02
6.150000000000000000e+02,6.237608032226562500e+02
5.400000000000000000e+01,5.584479522705078125e+01
7.300000000000000000e+01,7.999524688720703125e+01
8.200000000000000000e+01,7.644467926025390625e+01
9.200000000000000000e+01,7.999524688720703125e+01
3.800000000000000000e+01,5.382275009155273438e+01
3.600000000000000000e+01,5.382275009155273438e+01
6.000000000000000000e+01,5.995199203491210938e+01
8.400000000000000000e+01,7.757622528076171875e+01
9.300000000000000000e+02,9.296326904296875000e+02
7.000000000000000000e+02,6.969781494140625000e+02
6.300000000000000000e+02,6.709219360351562500e+02
2.100000000000000000e+01,3.090804290771484375e+01
1.800000000000000000e+01,1.954811668395996094e+01
2.000000000000000000e+01,2.601667213439941406e+01
2.300000000000000000e+01,1.954811668395996094e+01
1.900000000000000000e+01,1.954811668395996094e+01
2.100000000000000000e+01,1.954811668395996094e+01
2.900000000000000000e+01,3.077198028564453125e+01
2.500000000000000000e+01,1.351151084899902344e+01
2.700000000000000000e+01,2.827377700805664062e+01
2.700000000000000000e+01,2.237038803100585938e+01
3.000000000000000000e+01,2.600892639160156250e+01
1.900000000000000000e+01,4.881212711334228516e+00
2.500000000000000000e+01,2.489435386657714844e+01
2.400000000000000000e+01,4.855390930175781250e+01
2.000000000000000000e+01,2.056642913818359375e+01
2.000000000000000000e+01,2.479324531555175781e+01
2.500000000000000000e+01,1.920416259765625000e+01
2.600000000000000000e+01,1.491221618652343750e+01
2.700000000000000000e+01,3.431538009643554688e+01
2.700000000000000000e+01,2.056642913818359375e+01
2.600000000000000000e+01,2.056642913818359375e+01
2.500000000000000000e+01,2.056642913818359375e+01
3.700000000000000000e+01,2.379010200500488281e+01
5.000000000000000000e+01,4.240439224243164062e+01
3.800000000000000000e+01,4.779661941528320312e+01
3.800000000000000000e+01,4.492621994018554688e+01
4.400000000000000000e+01,5.086699295043945312e+01
4.900000000000000000e+01,4.439224624633789062e+01
3.600000000000000000e+01,3.475008010864257812e+01
3.500000000000000000e+01,3.917755889892578125e+01
3.300000000000000000e+01,3.917755889892578125e+01
4.600000000000000000e+01,5.476300430297851562e+01
2.500000000000000000e+01,2.846605682373046875e+01
2.800000000000000000e+01,3.217389297485351562e+01
4.600000000000000000e+01,6.299618911743164062e+01
5.200000000000000000e+01,4.907954406738281250e+01
7.600000000000000000e+01,8.612475585937500000e+01
7.200000000000000000e+01,6.358804702758789062e+01
2.540000000000000000e+02,2.246286468505859375e+02
2.040000000000000000e+02,2.365153350830078125e+02
2.940000000000000000e+02,2.776953430175781250e+02
2.820000000000000000e+02,2.746797790527343750e+02
2.310000000000000000e+02,2.235075225830078125e+02
2.100000000000000000e+02,2.190824890136718750e+02
2.100000000000000000e+02,1.616900787353515625e+02
2.070000000000000000e+02,1.572650451660156250e+02
9.310000000000000000e+02,9.774031982421875000e+02
6.080000000000000000e+02,5.930818481445312500e+02
9.660000000000000000e+02,9.895638427734375000e+02
6.200000000000000000e+02,5.705596313476562500e+02
9.850000000000000000e+02,9.529152221679687500e+02
9.500000000000000000e+02,9.370155029296875000e+02
3.500000000000000000e+02,3.617457580566406250e+02
1.350000000000000000e+02,2.071266479492187500e+02
4.800000000000000000e+02,6.344694213867187500e+02
8.340000000000000000e+02,8.252118530273437500e+02
8.040000000000000000e+02,8.047337036132812500e+02
8.500000000000000000e+02,8.636546020507812500e+02
8.200000000000000000e+02,8.255425415039062500e+02
1.030000000000000000e+02,1.127778549194335938e+02
1.650000000000000000e+02,1.417056884765625000e+02
1.110000000000000000e+02,1.127778549194335938e+02
1.780000000000000000e+02,1.667096557617187500e+02
1.040000000000000000e+02,1.194144287109375000e+02
1.500000000000000000e+02,1.659971008300781250e+02
1.380000000000000000e+02,1.450658264160156250e+02
1.620000000000000000e+02,1.508546600341796875e+02
1.780000000000000000e+02,1.986096954345703125e+02
1.630000000000000000e+02,1.715349578857421875e+02
2.400000000000000000e+02,2.442693634033203125e+02
2.240000000000000000e+02,2.234285888671875000e+02
2.650000000000000000e+02,2.470244445800781250e+02
2.800000000000000000e+02,2.745479125976562500e+02
2.030000000000000000e+02,2.073119049072265625e+02
3.280000000000000000e+02,3.434106750488281250e+02
3.250000000000000000e+02,3.315640563964843750e+02
3.900000000000000000e+02,3.607023620605468750e+02
4.300000000000000000e+02,3.962174072265625000e+02
1.658000000000000000e+03,1.654276855468750000e+03
1.179000000000000000e+03,1.174903930664062500e+03
1.475000000000000000e+03,1.457962646484375000e+03
1.677000000000000000e+03,1.679914062500000000e+03
1.823000000000000000e+03,1.777849975585937500e+03
1.515000000000000000e+03,1.515165161132812500e+03
1.617000000000000000e+03,1.614098999023437500e+03
1.343000000000000000e+03,1.404693725585937500e+03
2.657000000000000000e+03,2.365913085937500000e+03
2.511000000000000000e+03,2.504975097656250000e+03
2.511000000000000000e+03,2.500787597656250000e+03
2.481000000000000000e+03,1.798539550781250000e+03
2.668000000000000000e+03,2.370341308593750000e+03
1.755000000000000000e+03,1.792094360351562500e+03
1.648000000000000000e+03,1.427223510742187500e+03
2.187000000000000000e+03,2.204198242187500000e+03
1.814000000000000000e+03,1.772442382812500000e+03
2.250000000000000000e+03,2.151166015625000000e+03
1.680000000000000000e+03,1.713683471679687500e+03
1.740000000000000000e+03,1.764304321289062500e+03
1.740000000000000000e+03,1.716536254882812500e+03
2.100000000000000000e+03,2.081489501953125000e+03
2.190000000000000000e+03,2.152433837890625000e+03
2.490000000000000000e+03,2.448641845703125000e+03
2.490000000000000000e+03,2.462137207031250000e+03
2.430000000000000000e+03,2.466240478515625000e+03
1.800000000000000000e+03,1.805748535156250000e+03
1.830000000000000000e+03,1.843531982421875000e+03
1.890000000000000000e+03,1.981545654296875000e+03
2.040000000000000000e+03,2.068751953125000000e+03
1.980000000000000000e+03,1.876517822265625000e+03
2.250000000000000000e+03,2.224250976562500000e+03
2.370000000000000000e+03,2.389953369140625000e+03
1.980000000000000000e+03,1.946387817382812500e+03
2.040000000000000000e+03,2.034262207031250000e+03
2.040000000000000000e+03,2.138211914062500000e+03
2.280000000000000000e+03,2.129240478515625000e+03
2.340000000000000000e+03,2.332035400390625000e+03
2.430000000000000000e+03,2.405516845703125000e+03
2.550000000000000000e+02,2.329032287597656250e+02
2.040000000000000000e+02,2.329032287597656250e+02
2.050000000000000000e+02,2.184731292724609375e+02
2.460000000000000000e+02,2.160990905761718750e+02
2.000000000000000000e+02,2.160990905761718750e+02
2.100000000000000000e+02,2.160990905761718750e+02
2.190000000000000000e+02,1.994009704589843750e+02
2.050000000000000000e+02,2.184089965820312500e+02
2.100000000000000000e+02,2.188396148681640625e+02
4.000000000000000000e+02,4.045451049804687500e+02
4.880000000000000000e+02,4.799405822753906250e+02
3.810000000000000000e+02,3.913350524902343750e+02
4.690000000000000000e+02,4.667305297851562500e+02
3.940000000000000000e+02,3.913350524902343750e+02
4.730000000000000000e+02,4.667305297851562500e+02
1.277000000000000000e+03,1.189307373046875000e+03
8.910000000000000000e+02,8.954139404296875000e+02
8.450000000000000000e+02,8.309783325195312500e+02
6.250000000000000000e+02,6.768981323242187500e+02
8.660000000000000000e+02,8.256369018554687500e+02
8.010000000000000000e+02,1.030876586914062500e+03
7.450000000000000000e+02,7.283005371093750000e+02
8.000000000000000000e+02,8.192377929687500000e+02
8.450000000000000000e+02,8.538752441406250000e+02
